brand,username,created_at,text,MBTI
Prada,aestrinys,2024-08-29 06:34:42+00:00,"@aespachart @Prada KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @Prada",INTJ
Prada,Wynryer,2024-08-29 06:31:49+00:00,"@aespachart @Prada KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,acewinterstar,2024-08-29 06:02:22+00:00,"@aespachart @Prada IT GIRL! 💅🏻

KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @Prada",INTJ
Prada,sesenz2,2024-08-29 05:55:39+00:00,"@aespachart @Prada KARINA PRADA GLOBAL AMBASSADOR 
KARINA PRADA GLOBAL AMBASSADOR 
KARINA PRADA GLOBAL AMBASSADOR 
KARINA PRADA GLOBAL AMBASSADOR 
KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @Prada",INTJ
Prada,xoookgnw,2024-08-29 05:51:05+00:00,@aespachart @Prada We are seated https://t.co/slFEfUF4CP,INTP
Prada,BelieveInYu0,2024-08-29 05:43:05+00:00,"@aespachart @Prada KARINA PRADA GLOBAL AMBASSADOR 
KARINA PRADA GLOBAL AMBASSADOR 
KARINA PRADA GLOBAL AMBASSADOR 
KARINA PRADA GLOBAL AMBASSADOR 
KARINA PRADA GLOBAL AMBASSADOR
KARINA PRADA GLOBAL AMBASSADOR",INTJ
Prada,dancekpop41822,2024-08-29 15:31:19+00:00,"@LOfficiel_PH @bluuveyu 4th Gen IT GIRL

KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INFP
Prada,AudreyPope9691,2024-08-29 10:12:59+00:00,@LOfficiel_PH I''m intrigued! This is mysterious and enigmatic. It''s a real puzzle!,INTJ
Prada,HoaDu8144,2024-08-29 09:33:44+00:00,"@LOfficiel_PH Thailand''s culinary scene is world-renowned, with fragrant curries, spicy soups, and fresh seafood tantalizing the taste buds.",INFP
Prada,CherishKarinaVN,2024-08-29 05:38:31+00:00,@LOfficiel_PH Our pretty brand ambassador 🎉,INTP
Prada,ryry30_,2024-08-29 01:05:44+00:00,@LOfficiel_PH https://t.co/crVJOh2IIL,INTP
Prada,ACEpa_MY,2024-08-28 20:14:56+00:00,@LOfficiel_PH New queen of Prada!,INFP
Prada,yujimeowmeow,2024-08-28 17:29:57+00:00,"@LOfficiel_PH KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA https://t.co/yTjbj7dUm3",INTJ
Prada,bichmayman,2024-08-28 16:52:04+00:00,"@LOfficiel_PH Chúc mừng 
KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,Feby_033,2024-08-28 15:22:55+00:00,"@LOfficiel_PH KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @Prada
https://t.co/3Vh3PaxJKq",INTJ
Prada,BelieveInYu0,2024-08-28 14:43:10+00:00,"@LOfficiel_PH @miubluure KARINA PRADA GLOBAL AMBASSADOR 
KARINA PRADA GLOBAL AMBASSADOR 
KARINA PRADA GLOBAL AMBASSADOR 
KARINA PRADA GLOBAL AMBASSADOR 
KARINA PRADA GLOBAL AMBASSADOR
KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,mysticriver00,2024-08-28 13:36:32+00:00,@BoF She is adorable 😍,INTP
Prada,Luna1Oishi,2024-08-28 09:08:35+00:00,"@BoF https://t.co/qCHEr2cJbR
Welcome to https://t.co/yQEFLoE3Dr. From day one our team keeps bringing together the finest materials and stunning design to create something very special for you. All our products are developed with a complete dedication to quality, durability,.. https://t.co/vrc7MBCPl9",INTP
Prada,FjsnUyeu62904,2024-08-28 13:21:06+00:00,"@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA 
@PRADA",INTJ
Prada,carissaismee,2024-08-28 13:14:06+00:00,"@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,vvhnay,2024-08-28 12:48:56+00:00,"@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA",INTJ
Prada,RedZuzu61635,2024-08-28 12:40:20+00:00,"@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,NowIsOverNow,2024-08-28 10:42:57+00:00,"@katarinakive Yeah I'm waiting~

KARINA PRADA GLOBAL AMBASSADOR
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,mjr1nn_,2024-08-28 10:15:17+00:00,"@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA",INTJ
Prada,Scirah5,2024-08-28 09:59:29+00:00,"@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA",INTJ
Prada,ttal7i,2024-08-28 09:57:49+00:00,"@katarinakive @Prada @aespa_official Yess 

KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,Yunamen55,2024-08-28 09:51:16+00:00,"@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,soshisfun,2024-08-28 09:40:50+00:00,@katarinakive @Prada @aespa_official Do you know possible dates?I will be in Milan around 3rd week september,INTP
Prada,floatinwg,2024-08-28 09:15:57+00:00,"@katarinakive @Prada @aespa_official OF COURSE!! AS WE SHOULD. 

KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,blubrachio,2024-08-28 09:12:29+00:00,"@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA",INTJ
Prada,vwonly1,2024-08-28 09:11:31+00:00,"@katarinakive KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,alnpscsjl,2024-08-28 09:04:10+00:00,"@katarinakive @Prada @aespa_official Yes yes yes

KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,Katarasa_96,2024-08-28 08:58:30+00:00,"@katarinakive @Prada @aespa_official OMG 🥰🥰🥰
#KARINAxPRADA #KARINA",INTJ
Prada,youngngone,2024-08-28 08:58:25+00:00,"@katarinakive @Prada @aespa_official yep 
KARINA PRADA GLOBAL AMBASSADOR  
#KARINAxPRADA #KARINA",INTJ
Prada,sacrileage,2024-08-28 08:57:32+00:00,"@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @Prada",INTJ
Prada,Katarasa_96,2024-08-28 08:56:11+00:00,"@katarinakive @Prada @aespa_official Did you know that there are rumors about Karina attending Prada’s womenswear show at Milan Fashion Week next month? Make sure to support her as much as we can, shall we?

KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA",INTJ
Prada,bluureigns,2024-08-28 08:52:30+00:00,"@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,karinangitiss,2024-08-28 08:44:51+00:00,"@katarinakive @Prada @aespa_official ofc

KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA",INTJ
Prada,dancekpop41822,2024-08-28 08:38:05+00:00,"@katarinakive @KatarinaOasis @Prada @aespa_official OMG, so excited

KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,Holymoly1688,2024-08-28 08:37:18+00:00,"@katarinakive @Prada @aespa_official Yes pls 

KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @Prada",INTJ
Prada,ignorexii,2024-08-28 08:36:06+00:00,"@katarinakive @Prada @aespa_official katarinabluu💙

KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,aespa041117,2024-08-28 08:33:00+00:00,"@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,miubluure,2024-08-28 08:32:30+00:00,"@katarinakive @Prada @aespa_official yes

KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA",INTJ
Prada,dd_turtles,2024-08-28 08:29:33+00:00,@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR  #KARINAxPRADA #KARINA @Prada,INTJ
Prada,zxcvnmyy,2024-08-28 08:22:18+00:00,"@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,ourblue__,2024-08-28 08:16:28+00:00,"@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA",INTJ
Prada,eonoiya,2024-08-28 08:11:50+00:00,"@katarinakive @Prada @aespa_official YESSSS💃💃🔥🔥🔥

KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @Prada",INTJ
Prada,aerenebaeee,2024-08-28 08:09:33+00:00,"@katarinakive @Prada @aespa_official any brand is lucky to have karina

KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA",INTJ
Prada,H2Karina1142,2024-08-28 08:09:22+00:00,"@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,BLUUTHINKR,2024-08-28 08:04:06+00:00,"@katarinakive @Prada @aespa_official let’s go pradarina 

KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,rockerthoughtz,2024-08-28 08:03:10+00:00,"@katarinakive @Prada @aespa_official yesss and im so exciteddd

KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @Prada",INTJ
Prada,Buttercup09_,2024-08-28 08:00:14+00:00,"@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA",INTJ
Prada,renesjnk,2024-08-28 07:59:13+00:00,"@katarinakive KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,jenhuny__,2024-08-28 07:57:16+00:00,"@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,FearX71795862,2024-08-28 07:55:53+00:00,"@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,Epily_krn,2024-08-28 07:53:20+00:00,"@katarinakive @Prada @aespa_official ye

KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,mrduckie0311113,2024-08-28 07:52:28+00:00,"@katarinakive @BelieveInYu0 @Prada @aespa_official Can't wait
KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTP
Prada,foaestheticsdl,2024-08-28 07:52:12+00:00,"@katarinakive @Prada @aespa_official yess

KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Prada,Yumeowmeows,2024-08-28 07:52:02+00:00,"@katarinakive @Prada @aespa_official KARINA PRADA GLOBAL AMBASSADOR  #KARINAxPRADA #KARINA
@PRADA",INTJ
Prada,lovedarcys,2024-08-28 07:51:32+00:00,"@katarinakive @Prada @aespa_official Yessss ofc

KARINA PRADA GLOBAL AMBASSADOR 
KARINA PRADA GLOBAL AMBASSADOR 
KARINA PRADA GLOBAL AMBASSADOR 
KARINA PRADA GLOBAL AMBASSADOR 
KARINA PRADA GLOBAL AMBASSADOR
KARINA PRADA GLOBAL AMBASSADOR 
#KARINAxPRADA #KARINA @PRADA",INTJ
Ralph Lauren,IwonaBuczek2,2024-08-31 04:21:21+00:00,@RalphLauren @poloralphlauren ok,INTJ
Ralph Lauren,vincenzodraws,2024-08-30 16:50:07+00:00,@RalphLauren @poloralphlauren did you forget about @fortnitegame? 😭 https://t.co/DVTQ2hRtDt,INTJ
Ralph Lauren,dhnma92381245,2024-08-31 12:01:11+00:00,@TheMagMoe @RalphLauren @usopen Those are like fireworks for my soul!,INFJ
Ralph Lauren,TheMagMoe,2024-08-31 11:59:32+00:00,@RalphLauren @usopen 😻😻,INTP
Ralph Lauren,Cfellathegreat,2024-08-31 11:32:06+00:00,@RalphLauren @usopen Ralph.,INTP
Ralph Lauren,DondaRay,2024-08-31 01:58:58+00:00,@RalphLauren @usopen Por favor fazer novo seu Bluesky,INTJ
Ralph Lauren,BarryBeats__,2024-08-29 19:08:08+00:00,@RalphLauren https://t.co/XqMBkfHiJU,INTP
Ralph Lauren,althi_com,2024-08-29 17:09:54+00:00,@RalphLauren cool!,INTP
Ralph Lauren,GATITAsoy_41,2024-08-28 21:57:58+00:00,@RalphLauren ABSOLUTAMENTE MUY BELLO,INTP
Ralph Lauren,17Boubax,2024-08-26 17:27:31+00:00,"@RalphLauren Skin head nazis buy Ralph Lauren before for why ? I don't know,cause rumors Ralph Lauren is racist, this before old time, this different now ? I don't know 
Who know ?",INTP
Ralph Lauren,li_bi1,2024-08-25 17:06:14+00:00,@RalphLauren Great,ENTP
Ralph Lauren,DD020794,2024-08-24 16:02:41+00:00,@RalphLauren @RalphLauren Maybe think about supporting your long suffering customers who have waited months for your Helpdesk to support them - shocking!!!,INFP
Ralph Lauren,Arianne_Beurske,2024-08-31 12:02:45+00:00,@RalphLauren @usopen Beautiful 👌,INFP
Ralph Lauren,juliahudson381,2024-08-31 06:18:33+00:00,@RalphLauren @usopen Love the suit ❤️,INFP
Ralph Lauren,Mans71046Le,2024-08-31 02:34:39+00:00,@RalphLauren @usopen 🖕 https://t.co/K5na0Ym686,INTP
Ralph Lauren,Mans71046Le,2024-08-31 02:28:17+00:00,@RalphLauren @usopen OTHER BITCH https://t.co/8fi5bgS14k,INFP
Ralph Lauren,seppalaj,2024-08-31 01:26:04+00:00,@RalphLauren @usopen Élégant,INTP
Ralph Lauren,DondaRay,2024-08-31 01:23:44+00:00,"@RalphLauren @usopen Please BLUE SKY,  seguir",INFP
Ralph Lauren,khadiya_b,2024-08-30 15:27:52+00:00,@RalphLauren @usopen 😀,INTP
Ralph Lauren,BarnesCindylou,2024-08-30 11:23:54+00:00,@RalphLauren @usopen ❤️ it!,INTP
Ralph Lauren,AstrumArcano,2024-08-30 04:09:22+00:00,@RalphLauren @usopen Dame esos zapatos @RalphLauren,INTP
Ralph Lauren,valsadie,2024-08-30 03:33:14+00:00,"@RalphLauren @usopen ""You cannot bear serious--!""",INTJ
Ralph Lauren,InnovatorPaul,2024-08-30 02:27:33+00:00,"@RalphLauren @usopen ... #Polobear codemasters pro graphics. F1 or other WDC driver is walking off a crash or intro movie clip. Cute hoe they used it with a bear disgruntled over a the point system. One bird does make things conspicuous. One, or many other, the bird will find you. But first the ball.",INTJ
Ralph Lauren,franniefrantic,2024-08-29 21:59:18+00:00,@RalphLauren @usopen lol he makes inaudible noises 🐻,INTJ
Ralph Lauren,eYeSkyHigh,2024-08-29 21:55:47+00:00,@RalphLauren @usopen ❤️ this,INTP
Ralph Lauren,Manoj39921956,2024-08-30 07:29:15+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Congratulations team 🇺🇸,INTP
Ralph Lauren,ChristineRedlin,2024-08-30 05:15:23+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Bravo👏👏all the Paralympics games should be on network TV for all to see!,INTP
Ralph Lauren,rosemarydkelty,2024-08-30 04:59:08+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics 👏👏👏🎉🎉🎉,INTP
Ralph Lauren,suedei23,2024-08-30 00:21:15+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Yes 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏🎉🎉🎉🎉🎉,INTJ
Ralph Lauren,Cheryl50050317,2024-08-29 22:52:11+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics 😊😊😊🤩🤩🤩😍😍😍♥️,INTP
Ralph Lauren,AmericanXpert,2024-08-29 19:47:31+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics 🇺🇸🇺🇸🇺🇸,INTP
Ralph Lauren,Betsynancy1,2024-08-29 18:27:20+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics 🤞 #Paralympic2024  hopefully the safer games too !,INFP
Ralph Lauren,JohnQBear,2024-08-29 17:12:10+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics 🥰🥰🥰🇺🇸🇺🇸🇺🇸,INTP
Ralph Lauren,grandmoffmags,2024-08-29 16:21:44+00:00,@Frances17033 @NBCOlympics @TeamUSA @Paris2024 @Paralympics Right!? My first thought was that we’ve learned nothing from the last few weeks.,INFP
Ralph Lauren,melanieEML,2024-08-29 16:09:17+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Love to see it 🙌🏼🇺🇸,INFP
Ralph Lauren,donna54184922,2024-08-29 13:39:03+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics USA USA USA!!!!!!!,INTJ
Ralph Lauren,jeffsheehan,2024-08-29 13:29:13+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics I’ll never forget attending the opening of the Paralympics in Atlanta in 1996.,INTP
Ralph Lauren,mmajasmin,2024-08-29 12:19:51+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics 🇺🇸,INTP
Ralph Lauren,eightmjc,2024-08-29 12:03:47+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics 🇺🇸🇺🇸🇺🇸,INTP
Ralph Lauren,InventingSy,2024-08-29 11:15:57+00:00,"@NBCOlympics @TeamUSA @Paris2024 @Paralympics This gives me Umbrella Academy vibes
Let’s go Team USA superheroes!",INTP
Ralph Lauren,tdwilli64,2024-08-29 10:17:36+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Awesome,ENTP
Ralph Lauren,Dracarys0672,2024-08-29 09:10:15+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics They deserve the same primetime spots as the other Olympic Games!!! https://t.co/Go8Rx51gML,INFP
Ralph Lauren,bparine23,2024-08-29 06:17:55+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics 🌟🇺🇸🥳,INTP
Ralph Lauren,wcSJKnox,2024-08-29 04:46:42+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics GO TEAM USA 🇺🇸,INTP
Ralph Lauren,LouaMichel19,2024-08-29 04:35:10+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics https://t.co/FUJ9r8Hv0K,INTP
Ralph Lauren,billybob8476,2024-08-29 02:38:40+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics LET'S GO!!!!,INFP
Ralph Lauren,lctanie,2024-08-29 01:17:05+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics We bout to do it again 😍😍,INTJ
Ralph Lauren,adewolaadekunl1,2024-08-29 01:10:04+00:00,"@NBCOlympics @TeamUSA @Paris2024 @Paralympics Dear God, from the bottom of my heart, I want to say thank you for everything especially for taking good care of my loved ones.
Tonight, as we lay our heads to rest, I know that tomorrow is another day and that you will meet all our needs. In Jesus' Name, I pray, Amen!",INFJ
Ralph Lauren,psiddiqshow,2024-08-29 01:04:38+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics 👏👏👏👏👏🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸😃,INTP
Ralph Lauren,pnwhockeymom,2024-08-29 00:24:56+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics I can’t wait,INTP
Ralph Lauren,IkeMicheal61035,2024-08-29 00:06:50+00:00,"@NBCOlympics @TeamUSA @Paris2024 @Paralympics ""As we navigate challenging times, I'd like to offer a gesture of kindness. The first 10 individuals to message me with 'BLESS ME' will receive a gift of $5,000. Let's spread love and compassion, and work towards a more humane world. Wishing you a blessed day!""",INFJ
Ralph Lauren,sff1298,2024-08-28 23:58:06+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Go get em gang! 🥰🥰🥰,INTP
Ralph Lauren,Maggiob2016,2024-08-28 23:45:30+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Proud of all of you!,INTJ
Ralph Lauren,LisaMikels2,2024-08-28 23:42:46+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Wishing the best to all have fun win big we are so proud of you 👏🇺🇲💪🌟🎉,ENTP
Ralph Lauren,FItImAnonymous,2024-08-28 23:31:39+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics More hardware!,INTP
Ralph Lauren,SwanMom312,2024-08-28 23:30:24+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics https://t.co/hhmO6eeYlg,INTP
Ralph Lauren,ChiTownSam723,2024-08-28 23:04:03+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Go Team USA!! 🇺🇸 https://t.co/idkeViSaFC,INTP
Ralph Lauren,4price4,2024-08-28 22:54:59+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Let’s go!!!! 🇺🇸,INFP
Ralph Lauren,BaileySam,2024-08-28 22:28:20+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics We’re behind you! Go Team USA!,INTP
Ralph Lauren,QuantumLea36692,2024-08-28 22:26:00+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics https://t.co/Uh1yCaRg8S,INTP
Ralph Lauren,stars2p,2024-08-28 22:23:52+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics 🎊❤️🎉,INTP
Ralph Lauren,WardTeresa65966,2024-08-28 22:17:59+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Logical and clear.,INTP
Ralph Lauren,PBwzer,2024-08-28 22:06:07+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics ❤️🤍💙🇺🇸👏🏻👏🏻👏🏻👏🏻👏🏻,INTP
Ralph Lauren,peacock,2024-08-28 22:00:24+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics LETS GO!!! 🇺🇸,INTJ
Ralph Lauren,NinaStal5,2024-08-28 21:57:58+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics GO USA!🇺🇸,INTJ
Ralph Lauren,carolynthechef,2024-08-28 21:50:34+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics 🇺🇸,INTP
Ralph Lauren,vivajosiah,2024-08-28 21:39:53+00:00,"@NBCOlympics @TeamUSA @Paris2024 @Paralympics Good luck, team!!  Let’s go!!!",INFJ
Ralph Lauren,SweckerRandy,2024-08-28 21:38:45+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Go USA,INTJ
Ralph Lauren,MissKnox89,2024-08-28 21:16:58+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics This is wonderful,INFP
Ralph Lauren,Frances17033,2024-08-28 21:10:38+00:00,"@NBCOlympics @TeamUSA @Paris2024 @Paralympics Oh, FFS. Looking like another COVID Olympics.",INTP
Ralph Lauren,Nic2176,2024-08-28 21:09:14+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Best of luck to Team USA 🇺🇸👊🏾👊🏾👊🏾,INTP
Ralph Lauren,VolsWayne,2024-08-28 21:08:23+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics 🇺🇸,INTP
Ralph Lauren,sumitmikm,2024-08-28 21:01:23+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Fantastic. Best wishes,INTJ
Ralph Lauren,Mommeee_forever,2024-08-28 20:59:16+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Let's GO #TeamUSA 🇺🇸🫶🤟💕,INFP
Ralph Lauren,micheleer3,2024-08-28 20:56:33+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Good Luck #TeamUSA 🇺🇸,INFJ
Ralph Lauren,ElConqu17574749,2024-08-28 20:56:14+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics So what. It is not just about the u s.,INTP
Ralph Lauren,raf7sports,2024-08-28 20:53:18+00:00,"@NBCOlympics @TeamUSA @Paris2024 @Paralympics An amazing opening ceremony 🔥
Paralympics is truly spectacular and look forward to the next 10 days of action.",INFJ
Ralph Lauren,MrAaronLloyd,2024-08-28 20:52:29+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Best of luck 🤞🏼 #ParisParalympics,INFJ
Ralph Lauren,RealSunshineluv,2024-08-28 20:42:07+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics 🇺🇸🏅🏅🏅🏅🏅🏅❤️🤍💙 https://t.co/CzeuYeGmlj,INTP
Ralph Lauren,ICDEB,2024-08-28 20:35:59+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Lets go #TeamUSA 🇺🇸,INTJ
Ralph Lauren,DemsAbroadGDC,2024-08-28 20:33:21+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics The Paralympics is a powerful force for good!!!,INTJ
Ralph Lauren,BruceWillisUA,2024-08-28 20:28:06+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics #TeamUSA 🇺🇲 ! Good luck from Ukraine 🇺🇦 ! https://t.co/9wWFn65x7l,INFJ
Ralph Lauren,avianoir,2024-08-28 20:25:10+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics They looked amazing 🇺🇸,INFJ
Ralph Lauren,kirodimalarna,2024-08-28 20:24:43+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics that's an amazing welcome🙏🙏,INFJ
Ralph Lauren,ErinLBarton,2024-08-28 20:21:24+00:00,"@NBCOlympics @TeamUSA @Paris2024 @Paralympics Good Luck, USA!!!! 🇺🇸",INFJ
Ralph Lauren,LA28,2024-08-28 20:19:51+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics LET’S GOOOOOOOOO,INFP
Ralph Lauren,ScumbagPepe,2024-08-28 20:18:55+00:00,@Cryptowarrior30 @NBCOlympics @TeamUSA @Paris2024 @Paralympics https://t.co/pnKzk77nZf,INTP
Ralph Lauren,Comrade_DS,2024-08-28 20:16:48+00:00,@Cryptowarrior30 @NBCOlympics @TeamUSA @Paris2024 @Paralympics https://t.co/ziTN5i7eOJ,INTP
Ralph Lauren,KGB_Trumpov,2024-08-28 20:16:39+00:00,@Cryptowarrior30 @NBCOlympics @TeamUSA @Paris2024 @Paralympics https://t.co/ewnlz4UDew,INTP
Ralph Lauren,juicystory_xciv,2024-08-28 20:15:27+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics that's an amazing welcome,INFJ
Ralph Lauren,ChrisThunderX,2024-08-28 20:13:30+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Looking classic and crisp 👌 😎,INTJ
Ralph Lauren,DixonPerey1,2024-08-28 20:12:41+00:00,"@NBCOlympics @TeamUSA @Paris2024 @Paralympics It takes determination to see a dream come to pass. My life has changed since I started investing in crypto trading with the help of Mr @Jamesbrntley. I first profited $73,000 ROI in just 5 days of trading through his platform, He's highly recommended!",INFP
Ralph Lauren,Cryptowarrior30,2024-08-28 20:12:23+00:00,@NBCOlympics @TeamUSA @Paris2024 @Paralympics Let’s go team USA 🇺🇸 https://t.co/jSSq49Ld1b,INTP
